,18_DDA_SKF
ACC,0.6225296442687747
AUC,0.561821786691241
Fscore,0.001511236160663431
HR@10,0.011857707509881422
HR@2,0.0
HR@5,0.005928853754940711
Lin's AUC,0.5625893993439561
NDCGk,0.23975347988028517
global AUC,0.6302359574020754
global NDCG,0.6308897630793359
prediction time (sec),0.036217451095581055
training time (sec),409.08695220947266
