,19_DDA_SKF
ACC,0.6047430830039525
AUC,0.55942330880595
Fscore,0.0013195515014315404
HR@10,0.005928853754940711
HR@2,0.0
HR@5,0.001976284584980237
Lin's AUC,0.5385278824177544
NDCGk,0.22712917965065194
global AUC,0.6110813429041445
global NDCG,0.5678754989805934
prediction time (sec),0.03951573371887207
training time (sec),411.941691160202
