,2_DDA_SKF
ACC,0.5810276679841897
AUC,0.5316170417498202
Fscore,0.001743117610785117
HR@10,0.001976284584980237
HR@2,0.001976284584980237
HR@5,0.001976284584980237
Lin's AUC,0.49042166113565255
NDCGk,0.23804709102224514
global AUC,0.5812544477373961
global NDCG,0.5372069041480846
prediction time (sec),0.037274837493896484
training time (sec),460.7484493255615
