,20_DDA_SKF
ACC,0.6383399209486166
AUC,0.5411563179835394
Fscore,0.0014645873039193305
HR@10,0.007905138339920948
HR@2,0.001976284584980237
HR@5,0.005928853754940711
Lin's AUC,0.5907326389156541
NDCGk,0.24292045631025538
global AUC,0.6411693211961412
global NDCG,0.6052658503957596
prediction time (sec),0.038488149642944336
training time (sec),427.8575530052185
