,42_DDA_SKF
ACC,0.5810276679841897
AUC,0.5373933729218363
Fscore,0.001257293326808666
HR@10,0.005928853754940711
HR@2,0.0
HR@5,0.003952569169960474
Lin's AUC,0.5490596911870976
NDCGk,0.23442753625139892
global AUC,0.586020845789724
global NDCG,0.5519237687327876
prediction time (sec),0.03689408302307129
training time (sec),379.18728280067444
