,3_DDA_SKF
ACC,0.6264822134387352
AUC,0.5350262488885886
Fscore,0.0013303405787260234
HR@10,0.005928853754940711
HR@2,0.001976284584980237
HR@5,0.003952569169960474
Lin's AUC,0.5876824541980545
NDCGk,0.22757640926733927
global AUC,0.6284724369630998
global NDCG,0.5559388632440553
prediction time (sec),0.038190364837646484
training time (sec),407.1501874923706
