,66_DDA_SKF
ACC,0.6383399209486166
AUC,0.5445095568596643
Fscore,0.0013590920190254224
HR@10,0.019762845849802372
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.5765046087471184
NDCGk,0.22932437024118207
global AUC,0.6419336591769121
global NDCG,0.61116446304177
prediction time (sec),0.036698102951049805
training time (sec),402.9523844718933
