,88_FastaiCollabWrapper
ACC,0.9663865546218487
AUC,0.500944683950312
Fscore,0.00027443943832670985
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.48334547835744535
NDCGk,0.18225574871069608
global AUC,0.8837699178681764
global NDCG,0.4855690867732205
prediction time (sec),71.5747275352478
training time (sec),757.8933191299438
