,82_FastaiCollabWrapper
ACC,0.9558823529411765
AUC,0.49795264458851773
Fscore,0.0002835981160867168
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5558302841361654
NDCGk,0.18309768537996537
global AUC,0.8970471026782216
global NDCG,0.49858323390980536
prediction time (sec),71.08528542518616
training time (sec),753.2905728816986
