,94_FastaiCollabWrapper
ACC,0.9695378151260504
AUC,0.49858751669895823
Fscore,0.00028663092986599693
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4005286328517872
NDCGk,0.17903055105485374
global AUC,0.8701913381498575
global NDCG,0.4754353563065324
prediction time (sec),68.93436288833618
training time (sec),740.9941489696503
