,65_PMF
ACC,0.589041095890411
AUC,0.5442549023313549
Fscore,0.00046956158995595265
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5799802919928024
NDCGk,0.20614572921038316
global AUC,0.5927648816281224
global NDCG,0.320979709195462
prediction time (sec),0.006377696990966797
training time (sec),8.30296802520752
