,41_PMF
ACC,0.6575342465753424
AUC,0.5870399298845776
Fscore,0.0004912002106959883
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5535279868515645
NDCGk,0.2253684031108111
global AUC,0.645842568466121
global NDCG,0.31974606528913313
prediction time (sec),0.006310939788818359
training time (sec),7.66924524307251
