,28_PMF
ACC,0.5342465753424658
AUC,0.5226098701141754
Fscore,0.00046869119780977515
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5569512930768583
NDCGk,0.20376122249413023
global AUC,0.5414318089808137
global NDCG,0.31803572195691876
prediction time (sec),0.006299018859863281
training time (sec),8.018190145492554
