,18_LRSSL
ACC,0.0
AUC,0.5
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.38953222041808533
NDCGk,0.24538664018780795
global AUC,0.08529138068504857
global NDCG,0.36439631425033225
prediction time (sec),0.9249742031097412
training time (sec),110.18264770507812
