,84_LRSSL
ACC,0.0
AUC,0.5
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5233102727616246
NDCGk,0.24538664018780795
global AUC,0.09934624871953454
global NDCG,0.3648832194960364
prediction time (sec),0.850783109664917
training time (sec),184.9587380886078
