,22_LRSSL
ACC,0.0
AUC,0.5
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.522743226701486
NDCGk,0.24538664018780795
global AUC,0.10126462850218769
global NDCG,0.36490643187438515
prediction time (sec),1.683509111404419
training time (sec),128.41878080368042
