,69_ALSWR
ACC,0.4634146341463415
AUC,0.5365275961892001
Fscore,0.0006666402134485839
HR@10,0.0375
HR@2,0.0125
HR@5,0.025
Lin's AUC,0.5816247151796948
NDCGk,0.21701847044573372
global AUC,0.49498279413513835
global NDCG,0.459723269909263
prediction time (sec),0.0119476318359375
training time (sec),11.514418125152588
