,23_ALSWR
ACC,0.5975609756097561
AUC,0.5903810669674008
Fscore,0.0008147798381949701
HR@10,0.0375
HR@2,0.0125
HR@5,0.0125
Lin's AUC,0.6331316933002342
NDCGk,0.21571231770858787
global AUC,0.6133847571986204
global NDCG,0.46835733124960677
prediction time (sec),0.013539314270019531
training time (sec),10.65571665763855
