,51_ALSWR
ACC,0.5975609756097561
AUC,0.5778972005067048
Fscore,0.0008442171070820598
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5561625111413474
NDCGk,0.24626413469396863
global AUC,0.611822713363537
global NDCG,0.395960264889099
prediction time (sec),0.015264272689819336
training time (sec),10.516955852508545
