,64_ALSWR
ACC,0.43902439024390244
AUC,0.53657801230656
Fscore,0.0007286804583751598
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5506305840789116
NDCGk,0.22967425909817152
global AUC,0.4733218537460939
global NDCG,0.41190835110737434
prediction time (sec),0.020134449005126953
training time (sec),10.170020818710327
