,60_ALSWR
ACC,0.4146341463414634
AUC,0.5353798082358742
Fscore,0.0005464099338771758
HR@10,0.025
HR@2,0.0
HR@5,0.0
Lin's AUC,0.48836056849131076
NDCGk,0.20389871542324264
global AUC,0.44665783170961165
global NDCG,0.37215799173318564
prediction time (sec),0.019537687301635742
training time (sec),11.324466466903687
