,31_ALSWR
ACC,0.47560975609756095
AUC,0.5499152867660158
Fscore,0.0005758830962557691
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.566128361838815
NDCGk,0.2195909042861704
global AUC,0.5050194360044548
global NDCG,0.39207917384306695
prediction time (sec),0.010289907455444336
training time (sec),10.107015609741211
