,51_BNNR
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.6940257336494442
NDCGk,0.2344515203780612
global AUC,0.9294320095538162
global NDCG,0.6437939492197388
prediction time (sec),0.1307201385498047
training time (sec),3042.024616241455
