,41_BNNR
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.02040816326530612
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.7376176287947745
NDCGk,0.2344515203780612
global AUC,0.9341062366311893
global NDCG,0.6500050384448735
prediction time (sec),0.12902021408081055
training time (sec),3084.594082593918
