,13_BNNR
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.00816326530612245
Lin's AUC,0.710192292855764
NDCGk,0.2344515203780612
global AUC,0.9316440756066755
global NDCG,0.6439359831336897
prediction time (sec),0.13130807876586914
training time (sec),3447.11301445961
