,47_BNNR
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.7001391431442877
NDCGk,0.2344515203780612
global AUC,0.9288046521427034
global NDCG,0.6414661422545921
prediction time (sec),0.14772915840148926
training time (sec),6594.871752500534
