,58_BNNR
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.7014727258451104
NDCGk,0.2344515203780612
global AUC,0.9304880632925779
global NDCG,0.6405747587885715
prediction time (sec),0.13149762153625488
training time (sec),3049.7497770786285
