,96_PMF
ACC,0.5168776371308017
AUC,0.5032681667279582
Fscore,0.0018043914752680892
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5365497440899036
NDCGk,0.24407291485748614
global AUC,0.5174642390360444
global NDCG,0.45659160718859465
prediction time (sec),0.02721405029296875
training time (sec),36.49065899848938
