,54_PMF
ACC,0.4936708860759494
AUC,0.4855892713438218
Fscore,0.001938692231174477
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5096855520579989
NDCGk,0.25230126692135374
global AUC,0.4963729054171181
global NDCG,0.4526210701455914
prediction time (sec),0.01748347282409668
training time (sec),28.395379066467285
