,50_PMF
ACC,0.5147679324894515
AUC,0.5007286549450868
Fscore,0.0018945598507722921
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5349243961372835
NDCGk,0.244871337074778
global AUC,0.5158453047554564
global NDCG,0.45809041731027456
prediction time (sec),0.02959275245666504
training time (sec),38.22351908683777
