,7_PMF
ACC,0.5232067510548524
AUC,0.5169243636454741
Fscore,0.0017603630368580334
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5306544046271592
NDCGk,0.2538028802851896
global AUC,0.5212596701128457
global NDCG,0.4554048953617776
prediction time (sec),0.026077985763549805
training time (sec),43.775842905044556
