,100_HAN
ACC,1.0
AUC,0.5
Fscore,7.413553734148447e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7278198952970769
NDCGk,0.15829885178941114
global AUC,0.9665079612760495
global NDCG,0.36962852694880516
prediction time (sec),2.846151828765869
training time (sec),3513.2593998908997
