,39_HAN
ACC,1.0
AUC,0.5
Fscore,9.487180085478968e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7598949565943043
NDCGk,0.16573223623026884
global AUC,0.9681888028895341
global NDCG,0.367579985839067
prediction time (sec),1.8590178489685059
training time (sec),3283.948929309845
