,11_HAN
ACC,1.0
AUC,0.5
Fscore,8.042152173416882e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7326738304620265
NDCGk,0.16883755894763372
global AUC,0.9565042202544344
global NDCG,0.3630233331860866
prediction time (sec),2.008432149887085
training time (sec),3482.9549384117126
