,24_LibMF
ACC,1.0
AUC,0.5
Fscore,0.000684331953180747
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.05340986655835113
NDCGk,0.20252251044313374
global AUC,0.8988357513776758
global NDCG,0.4838305637644688
prediction time (sec),0.005147695541381836
training time (sec),28.80247139930725
