,99_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0006567922112657034
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.045533919541515894
NDCGk,0.20479814300381832
global AUC,0.8981699554177631
global NDCG,0.4813758855137111
prediction time (sec),0.005511283874511719
training time (sec),25.985926628112793
