,80_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0005933617341118088
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.04486442451519262
NDCGk,0.20445632575485045
global AUC,0.8973207636364406
global NDCG,0.48102411590709415
prediction time (sec),0.006059885025024414
training time (sec),28.07555866241455
