,60_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0007050775423548543
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.0
Lin's AUC,0.04943195989665995
NDCGk,0.19772596366053954
global AUC,0.8975802683841752
global NDCG,0.4823303422150562
prediction time (sec),0.005110979080200195
training time (sec),28.842915534973145
