,35_LibMF
ACC,0.9716386554621849
AUC,0.5
Fscore,0.0002544734663576354
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.021402596275558572
NDCGk,0.1784038675963091
global AUC,0.8931500056912852
global NDCG,0.4822460635781842
prediction time (sec),0.01143646240234375
training time (sec),42.638715982437134
