,49_LibMF
ACC,0.9716386554621849
AUC,0.5
Fscore,0.0002635407402007805
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.027264412606288885
NDCGk,0.1869450785089494
global AUC,0.8937840892256248
global NDCG,0.48217744964954656
prediction time (sec),0.012935876846313477
training time (sec),43.13248348236084
