,46_LibMF
ACC,0.9716386554621849
AUC,0.5
Fscore,0.0002889173929541737
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.020236241888249566
NDCGk,0.1831833439075291
global AUC,0.8932107920495891
global NDCG,0.48180595861357844
prediction time (sec),0.011316537857055664
training time (sec),43.79447269439697
