,63_LibMF
ACC,0.9716386554621849
AUC,0.5
Fscore,0.0002519496349603093
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.027550637891084875
NDCGk,0.18609423347769993
global AUC,0.8939557017812292
global NDCG,0.4829682134020288
prediction time (sec),0.011083602905273438
training time (sec),42.480385065078735
