,1_LibMF,2_LibMF,3_LibMF,4_LibMF,5_LibMF,6_LibMF,7_LibMF,8_LibMF,9_LibMF,10_LibMF,11_LibMF,12_LibMF,13_LibMF,14_LibMF,15_LibMF,16_LibMF,17_LibMF,18_LibMF,19_LibMF,20_LibMF,21_LibMF,22_LibMF,23_LibMF,24_LibMF,25_LibMF,26_LibMF,27_LibMF,28_LibMF,29_LibMF,30_LibMF,31_LibMF,32_LibMF,33_LibMF,34_LibMF,35_LibMF,36_LibMF,37_LibMF,38_LibMF,39_LibMF,40_LibMF,41_LibMF,42_LibMF,43_LibMF,44_LibMF,45_LibMF,46_LibMF,47_LibMF,48_LibMF,49_LibMF,50_LibMF,51_LibMF,52_LibMF,53_LibMF,54_LibMF,55_LibMF,56_LibMF,57_LibMF,58_LibMF,59_LibMF,60_LibMF,61_LibMF,62_LibMF,63_LibMF,64_LibMF,65_LibMF,66_LibMF,67_LibMF,68_LibMF,69_LibMF,70_LibMF,71_LibMF,72_LibMF,73_LibMF,74_LibMF,75_LibMF,76_LibMF,77_LibMF,78_LibMF,79_LibMF,80_LibMF,81_LibMF,82_LibMF,83_LibMF,84_LibMF,85_LibMF,86_LibMF,87_LibMF,88_LibMF,89_LibMF,90_LibMF,91_LibMF,92_LibMF,93_LibMF,94_LibMF,95_LibMF,96_LibMF,97_LibMF,98_LibMF,99_LibMF,100_LibMF
ACC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AUC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Fscore,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028,0.004049670655826028
HR@10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR@2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR@5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lin's AUC,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674,0.2459601629005674
NDCGk,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795,0.24538664018780795
global AUC,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873,0.9044667253425873
global NDCG,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057,0.470564855562057
prediction time (sec),0.0035016536712646484,0.0022749900817871094,0.003389120101928711,0.003407001495361328,0.0021936893463134766,0.003404378890991211,0.0021810531616210938,0.0021600723266601562,0.002197742462158203,0.002207040786743164,0.0022542476654052734,0.003242015838623047,0.0034008026123046875,0.0021791458129882812,0.002165079116821289,0.0022618770599365234,0.0021872520446777344,0.002259492874145508,0.0021784305572509766,0.0022211074829101562,0.003541231155395508,0.0021970272064208984,0.0021915435791015625,0.0022466182708740234,0.0022373199462890625,0.0021953582763671875,0.002198934555053711,0.0022127628326416016,0.0021331310272216797,0.0022454261779785156,0.003368854522705078,0.003387451171875,0.002270936965942383,0.002252817153930664,0.0034372806549072266,0.0033617019653320312,0.002312898635864258,0.0022363662719726562,0.002251148223876953,0.003448009490966797,0.0022056102752685547,0.003444194793701172,0.0021615028381347656,0.0035181045532226562,0.002162933349609375,0.002247333526611328,0.0021741390228271484,0.0022077560424804688,0.0021708011627197266,0.00223541259765625,0.002216815948486328,0.002234935760498047,0.003641366958618164,0.0021746158599853516,0.002190828323364258,0.0035216808319091797,0.0022110939025878906,0.002332925796508789,0.003387451171875,0.0022139549255371094,0.0034444332122802734,0.00220489501953125,0.003419160842895508,0.0022094249725341797,0.002239704132080078,0.0022306442260742188,0.0034220218658447266,0.0022268295288085938,0.0021758079528808594,0.0022199153900146484,0.002163410186767578,0.0024802684783935547,0.002164602279663086,0.0022118091583251953,0.002167940139770508,0.0022084712982177734,0.0022802352905273438,0.002192258834838867,0.0032515525817871094,0.002219676971435547,0.002384662628173828,0.00341796875,0.002221345901489258,0.002265453338623047,0.0023040771484375,0.002243518829345703,0.002204418182373047,0.0021817684173583984,0.002166748046875,0.002187013626098633,0.0021758079528808594,0.002222776412963867,0.003432035446166992,0.002400636672973633,0.002347230911254883,0.0022144317626953125,0.0022814273834228516,0.002168416976928711,0.0024466514587402344,0.0022754669189453125
training time (sec),21.732547521591187,19.098403215408325,19.702539682388306,19.251220703125,14.026904821395874,17.811378002166748,13.664117336273193,17.534667491912842,14.535201787948608,14.046764850616455,14.038688898086548,14.9740571975708,21.4751935005188,15.99018907546997,13.93986439704895,14.860122442245483,13.784233808517456,13.535181760787964,14.639713048934937,15.558222532272339,22.21563458442688,13.735191106796265,17.45997905731201,14.212592840194702,17.10722851753235,14.149176120758057,14.00197696685791,13.871809482574463,14.007977724075317,16.648791074752808,16.873551607131958,21.60887098312378,14.52702021598816,14.368178367614746,17.076521158218384,16.725616931915283,20.019354581832886,16.652628183364868,15.05802869796753,21.857439279556274,15.384695053100586,21.727370738983154,14.093798160552979,20.17258596420288,14.025311470031738,14.151100873947144,13.8690927028656,13.968311548233032,17.28355360031128,14.847760915756226,13.75812315940857,15.011831283569336,15.16430926322937,13.861888885498047,19.721715927124023,18.763712644577026,14.632273435592651,17.62448525428772,19.974341869354248,13.945522785186768,15.284384489059448,20.544849634170532,15.41532588005066,14.344566345214844,15.178049564361572,13.824227094650269,21.44603395462036,15.683738708496094,13.77800965309143,14.962530612945557,15.076221942901611,15.534088134765625,15.14903712272644,14.361014366149902,14.009206771850586,14.320584535598755,13.390259742736816,14.210883855819702,21.779144525527954,14.416718244552612,18.69920778274536,20.477617502212524,14.852113962173462,13.181384325027466,14.748804092407227,13.964435338973999,14.829791784286499,13.018222093582153,14.527480363845825,13.872541189193726,14.925501346588135,13.241297483444214,19.663410186767578,13.013301134109497,13.323601484298706,12.820188999176025,12.76743745803833,13.637741804122925,12.610748291015625,13.287217140197754
