,67_MBiRW
ACC,0.9863013698630136
AUC,0.5027548209366391
Fscore,0.000380984373616998
HR@10,0.013888888888888888
HR@2,0.013888888888888888
HR@5,0.013888888888888888
Lin's AUC,0.7286264355604143
NDCGk,0.19780694182009917
global AUC,0.9378679787462804
global NDCG,0.4274994928773
prediction time (sec),0.46294403076171875
training time (sec),2347.1693506240845
