,43_MBiRW
ACC,0.9863013698630136
AUC,0.503030303030303
Fscore,0.00038111494663669497
HR@10,0.013888888888888888
HR@2,0.0
HR@5,0.013888888888888888
Lin's AUC,0.7510782088170841
NDCGk,0.19799189268570763
global AUC,0.9445297380285649
global NDCG,0.40867952869508095
prediction time (sec),0.6850268840789795
training time (sec),3223.395761489868
