,2_MBiRW
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.013888888888888888
HR@2,0.013888888888888888
HR@5,0.013888888888888888
Lin's AUC,0.7227784441501882
NDCGk,0.1975368959252907
global AUC,0.9388809902224721
global NDCG,0.430806690758901
prediction time (sec),0.2509908676147461
training time (sec),1421.1258473396301
