,14_MBiRW
ACC,0.9863013698630136
AUC,0.502020202020202
Fscore,0.0003806741010949459
HR@10,0.013888888888888888
HR@2,0.013888888888888888
HR@5,0.013888888888888888
Lin's AUC,0.7122348411139278
NDCGk,0.19761625784099654
global AUC,0.9370187970240949
global NDCG,0.42455653096866347
prediction time (sec),0.3191256523132324
training time (sec),1988.3370954990387
