,53_MBiRW
ACC,0.9863013698630136
AUC,0.502020202020202
Fscore,0.0003806741010949459
HR@10,0.013888888888888888
HR@2,0.013888888888888888
HR@5,0.013888888888888888
Lin's AUC,0.7379564435019151
NDCGk,0.19761625784099654
global AUC,0.9411840671584862
global NDCG,0.4273801264255798
prediction time (sec),0.41852235794067383
training time (sec),2209.4402906894684
