,76_MBiRW
ACC,0.9863013698630136
AUC,0.5049586776859504
Fscore,0.00038234687469209646
HR@10,0.013888888888888888
HR@2,0.013888888888888888
HR@5,0.013888888888888888
Lin's AUC,0.7453383117485104
NDCGk,0.1980100724007433
global AUC,0.9449087538847625
global NDCG,0.4289989970251097
prediction time (sec),0.41993236541748047
training time (sec),1992.4435353279114
