,88_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0010975880208601314
HR@10,0.019762845849802372
HR@2,0.003952569169960474
HR@5,0.009881422924901186
Lin's AUC,0.8836477634507733
NDCGk,0.22397144067597527
global AUC,0.9789330856870342
global NDCG,0.7827269208084265
prediction time (sec),0.0318453311920166
training time (sec),3683.5935356616974
