,14_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0014016635286415082
HR@10,0.01383399209486166
HR@2,0.001976284584980237
HR@5,0.007905138339920948
Lin's AUC,0.8854031403188564
NDCGk,0.21954147379664335
global AUC,0.9807605908959551
global NDCG,0.7971567982337574
prediction time (sec),0.0331118106842041
training time (sec),3613.334030866623
