,99_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0011395845079989345
HR@10,0.017786561264822136
HR@2,0.003952569169960474
HR@5,0.007905138339920948
Lin's AUC,0.8821207976396669
NDCGk,0.22247872576621358
global AUC,0.9766844843161231
global NDCG,0.7570836940692139
prediction time (sec),0.03265666961669922
training time (sec),3629.625204563141
