,69_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.0006010280004072186
HR@10,0.05
HR@2,0.025
HR@5,0.05
Lin's AUC,0.7698188491992328
NDCGk,0.19619387950821934
global AUC,0.9616195679205908
global NDCG,0.6583685516971363
prediction time (sec),0.29733848571777344
training time (sec),719.5549523830414
