,28_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.0006948217724773453
HR@10,0.0875
HR@2,0.0125
HR@5,0.0375
Lin's AUC,0.7967244307107167
NDCGk,0.20757791885897123
global AUC,0.9635072121362844
global NDCG,0.6885179177229921
prediction time (sec),0.2863960266113281
training time (sec),1483.8524770736694
