,62_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.0005444300687824502
HR@10,0.075
HR@2,0.0125
HR@5,0.025
Lin's AUC,0.6709635706611748
NDCGk,0.18182144558951213
global AUC,0.9514143139820291
global NDCG,0.6116310888798182
prediction time (sec),0.30695009231567383
training time (sec),613.8026471138
