,21_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.0005573795463359254
HR@10,0.0625
HR@2,0.0125
HR@5,0.0375
Lin's AUC,0.7671451039308116
NDCGk,0.20428164729499249
global AUC,0.9609518776423774
global NDCG,0.6402984429799539
prediction time (sec),0.3060286045074463
training time (sec),613.0034189224243
