,80_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.0005442668894523196
HR@10,0.1
HR@2,0.025
HR@5,0.05
Lin's AUC,0.760246415033915
NDCGk,0.18679833693981274
global AUC,0.9546078062995361
global NDCG,0.6922765641664513
prediction time (sec),0.3324246406555176
training time (sec),757.9955456256866
