,49_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.0004478010318925833
HR@10,0.075
HR@2,0.025
HR@5,0.05
Lin's AUC,0.7131763045650379
NDCGk,0.1993658987228799
global AUC,0.9480741055112831
global NDCG,0.6377258541150761
prediction time (sec),0.3358957767486572
training time (sec),735.5631148815155
