,54_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.00039619280169362524
HR@10,0.075
HR@2,0.025
HR@5,0.05
Lin's AUC,0.7587001807078476
NDCGk,0.20107912648580478
global AUC,0.9542575392234248
global NDCG,0.6690818806754383
prediction time (sec),0.33042120933532715
training time (sec),705.5397963523865
