,55_BNNR
ACC,0.975609756097561
AUC,0.5
Fscore,0.00043750458953538906
HR@10,0.075
HR@2,0.025
HR@5,0.05
Lin's AUC,0.7288328187431016
NDCGk,0.20235768223129205
global AUC,0.9532868878604717
global NDCG,0.6746380517960131
prediction time (sec),0.33359551429748535
training time (sec),745.0948030948639
