,52_HAN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.439804271221344
NDCGk,0.1773132460734375
global AUC,0.9351907523356561
global NDCG,0.3193997011627276
prediction time (sec),1.75718355178833
training time (sec),2917.926839351654
