,100_HAN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.41615820996630265
NDCGk,0.1773132460734375
global AUC,0.9332916712135186
global NDCG,0.32185918669294467
prediction time (sec),1.723417043685913
training time (sec),2771.9912545681
