,46_HAN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4345292922742034
NDCGk,0.1773132460734375
global AUC,0.9356118774426999
global NDCG,0.33468448806281054
prediction time (sec),1.7658107280731201
training time (sec),4583.977807760239
