,69_SCPMF
ACC,0.4945652173913043
AUC,0.47236443795652283
Fscore,0.00023980172425439972
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49765294702173724
NDCGk,0.17026285866415863
global AUC,0.49186125179285106
global NDCG,0.2786081531035314
prediction time (sec),1.1239264011383057
training time (sec),1851.1686382293701
